                                                    wave       xi      mxi                   q    2-pion-q_L7_XI4_Q1_NQ11_NX25_NPHI
                ich-n2lo-cut=5-no3nf-E=search-cdep-empot        4        0        0.8000000000                         0.0000000000
                ich-n2lo-cut=5-no3nf-E=search-cdep-empot        4        0        0.9000000000                         0.0000000000
                ich-n2lo-cut=5-no3nf-E=search-cdep-empot        4        0        1.0000000000                         0.0000000000
                ich-n3lo-cut=1-no3nf-E=search-cdep-empot        0        0        0.0000000000                         0.6705808605
                ich-n3lo-cut=1-no3nf-E=search-cdep-empot        0        0        0.1000000000                         0.6839800423
                ich-n3lo-cut=1-no3nf-E=search-cdep-empot        0        0        0.2000000000                         0.7224705069
                ich-n3lo-cut=1-no3nf-E=search-cdep-empot        0        0        0.3000000000                         0.7812546764
                ich-n3lo-cut=1-no3nf-E=search-cdep-empot        0        0        0.4000000000                         0.8532303848
                ich-n3lo-cut=1-no3nf-E=search-cdep-empot        0        0        0.5000000000                         0.9301129809
                ich-n3lo-cut=1-no3nf-E=search-cdep-empot        0        0        0.6000000000                         1.0036313636
                ich-n3lo-cut=1-no3nf-E=search-cdep-empot        0        0        0.7000000000                         1.0665505802
                ich-n3lo-cut=1-no3nf-E=search-cdep-empot        0        0        0.8000000000                         1.1134127965
                ich-n3lo-cut=1-no3nf-E=search-cdep-empot        0        0        0.9000000000                         1.1408624689
                ich-n3lo-cut=1-no3nf-E=search-cdep-empot        0        0        1.0000000000                         1.1475831152
                ich-n3lo-cut=1-no3nf-E=search-cdep-empot        1        0        0.0000000000                         0.0000000000
                ich-n3lo-cut=1-no3nf-E=search-cdep-empot        1        0        0.1000000000                         0.0014754381
                ich-n3lo-cut=1-no3nf-E=search-cdep-empot        1        0        0.2000000000                         0.0056124114
                ich-n3lo-cut=1-no3nf-E=search-cdep-empot        1        0        0.3000000000                         0.0115936566
                ich-n3lo-cut=1-no3nf-E=search-cdep-empot        1        0        0.4000000000                         0.0182193769
                ich-n3lo-cut=1-no3nf-E=search-cdep-empot        1        0        0.5000000000                         0.0241106332
                ich-n3lo-cut=1-no3nf-E=search-cdep-empot        1        0        0.6000000000                         0.0279266547
                ich-n3lo-cut=1-no3nf-E=search-cdep-empot        1        0        0.7000000000                         0.0285562598
                ich-n3lo-cut=1-no3nf-E=search-cdep-empot        1        0        0.8000000000                         0.0252469985
                ich-n3lo-cut=1-no3nf-E=search-cdep-empot        1        0        0.9000000000                         0.0176678875
                ich-n3lo-cut=1-no3nf-E=search-cdep-empot        1        0        1.0000000000                         0.0059004669
                ich-n3lo-cut=1-no3nf-E=search-cdep-empot        2        0        0.0000000000                         0.0000000000
                ich-n3lo-cut=1-no3nf-E=search-cdep-empot        2        0        0.1000000000                         0.0000000000
                ich-n3lo-cut=1-no3nf-E=search-cdep-empot        2        0        0.2000000000                         0.0000000000
                ich-n3lo-cut=1-no3nf-E=search-cdep-empot        2        0        0.3000000000                         0.0000000000
                ich-n3lo-cut=1-no3nf-E=search-cdep-empot        2        0        0.4000000000                         0.0000000000
                ich-n3lo-cut=1-no3nf-E=search-cdep-empot        2        0        0.5000000000                         0.0000000000
                ich-n3lo-cut=1-no3nf-E=search-cdep-empot        2        0        0.6000000000                         0.0000000000
                ich-n3lo-cut=1-no3nf-E=search-cdep-empot        2        0        0.7000000000                         0.0000000000
                ich-n3lo-cut=1-no3nf-E=search-cdep-empot        2        0        0.8000000000                         0.0000000000
                ich-n3lo-cut=1-no3nf-E=search-cdep-empot        2        0        0.9000000000                         0.0000000000
                ich-n3lo-cut=1-no3nf-E=search-cdep-empot        2        0        1.0000000000                         0.0000000000
                ich-n3lo-cut=1-no3nf-E=search-cdep-empot        3        0        0.0000000000                         0.0000000000
                ich-n3lo-cut=1-no3nf-E=search-cdep-empot        3        0        0.1000000000                         0.0000000000
                ich-n3lo-cut=1-no3nf-E=search-cdep-empot        3        0        0.2000000000                         0.0000000000
                ich-n3lo-cut=1-no3nf-E=search-cdep-empot        3        0        0.3000000000                         0.0000000000
                ich-n3lo-cut=1-no3nf-E=search-cdep-empot        3        0        0.4000000000                         0.0000000000
                ich-n3lo-cut=1-no3nf-E=search-cdep-empot        3        0        0.5000000000                         0.0000000000
                ich-n3lo-cut=1-no3nf-E=search-cdep-empot        3        0        0.6000000000                         0.0000000000
                ich-n3lo-cut=1-no3nf-E=search-cdep-empot        3        0        0.7000000000                         0.0000000000
                ich-n3lo-cut=1-no3nf-E=search-cdep-empot        3        0        0.8000000000                         0.0000000000
                ich-n3lo-cut=1-no3nf-E=search-cdep-empot        3        0        0.9000000000                         0.0000000000
                ich-n3lo-cut=1-no3nf-E=search-cdep-empot        3        0        1.0000000000                         0.0000000000
                ich-n3lo-cut=1-no3nf-E=search-cdep-empot        4        0        0.0000000000                         0.0000000000
                ich-n3lo-cut=1-no3nf-E=search-cdep-empot        4        0        0.1000000000                         0.0000000000
                ich-n3lo-cut=1-no3nf-E=search-cdep-empot        4        0        0.2000000000                         0.0000000000
                ich-n3lo-cut=1-no3nf-E=search-cdep-empot        4        0        0.3000000000                         0.0000000000
                ich-n3lo-cut=1-no3nf-E=search-cdep-empot        4        0        0.4000000000                         0.0000000000
                ich-n3lo-cut=1-no3nf-E=search-cdep-empot        4        0        0.5000000000                         0.0000000000
                ich-n3lo-cut=1-no3nf-E=search-cdep-empot        4        0        0.6000000000                         0.0000000000
                ich-n3lo-cut=1-no3nf-E=search-cdep-empot        4        0        0.7000000000                         0.0000000000
                ich-n3lo-cut=1-no3nf-E=search-cdep-empot        4        0        0.8000000000                         0.0000000000
                ich-n3lo-cut=1-no3nf-E=search-cdep-empot        4        0        0.9000000000                         0.0000000000
                ich-n3lo-cut=1-no3nf-E=search-cdep-empot        4        0        1.0000000000                         0.0000000000
                ich-n3lo-cut=2-no3nf-E=search-cdep-empot        0        0        0.0000000000                         1.4794361858
                ich-n3lo-cut=2-no3nf-E=search-cdep-empot        0        0        0.1000000000                         1.4887879688
                ich-n3lo-cut=2-no3nf-E=search-cdep-empot        0        0        0.2000000000                         1.5152952457
                ich-n3lo-cut=2-no3nf-E=search-cdep-empot        0        0        0.3000000000                         1.5546352277
                ich-n3lo-cut=2-no3nf-E=search-cdep-empot        0        0        0.4000000000                         1.6004597385
                ich-n3lo-cut=2-no3nf-E=search-cdep-empot        0        0        0.5000000000                         1.6454638852
                ich-n3lo-cut=2-no3nf-E=search-cdep-empot        0        0        0.6000000000                         1.6825140671
                ich-n3lo-cut=2-no3nf-E=search-cdep-empot        0        0        0.7000000000                         1.7055875040
                ich-n3lo-cut=2-no3nf-E=search-cdep-empot        0        0        0.8000000000                         1.7104496827
                ich-n3lo-cut=2-no3nf-E=search-cdep-empot        0        0        0.9000000000                         1.6949003861
                ich-n3lo-cut=2-no3nf-E=search-cdep-empot        0        0        1.0000000000                         1.6586391517
                ich-n3lo-cut=2-no3nf-E=search-cdep-empot        1        0        0.0000000000                         0.0000000000
                ich-n3lo-cut=2-no3nf-E=search-cdep-empot        1        0        0.1000000000                         0.0015191740
                ich-n3lo-cut=2-no3nf-E=search-cdep-empot        1        0        0.2000000000                         0.0057917736
                ich-n3lo-cut=2-no3nf-E=search-cdep-empot        1        0        0.3000000000                         0.0120128836
                ich-n3lo-cut=2-no3nf-E=search-cdep-empot        1        0        0.4000000000                         0.0190005189
                ich-n3lo-cut=2-no3nf-E=search-cdep-empot        1        0        0.5000000000                         0.0253954228
                ich-n3lo-cut=2-no3nf-E=search-cdep-empot        1        0        0.6000000000                         0.0298743783
                ich-n3lo-cut=2-no3nf-E=search-cdep-empot        1        0        0.7000000000                         0.0313379637
                ich-n3lo-cut=2-no3nf-E=search-cdep-empot        1        0        0.8000000000                         0.0290369856
                ich-n3lo-cut=2-no3nf-E=search-cdep-empot        1        0        0.9000000000                         0.0226338229
                ich-n3lo-cut=2-no3nf-E=search-cdep-empot        1        0        1.0000000000                         0.0121938037
                ich-n3lo-cut=2-no3nf-E=search-cdep-empot        2        0        0.0000000000                         0.0000000000
                ich-n3lo-cut=2-no3nf-E=search-cdep-empot        2        0        0.1000000000                         0.0000000000
                ich-n3lo-cut=2-no3nf-E=search-cdep-empot        2        0        0.2000000000                         0.0000000000
                ich-n3lo-cut=2-no3nf-E=search-cdep-empot        2        0        0.3000000000                         0.0000000000
                ich-n3lo-cut=2-no3nf-E=search-cdep-empot        2        0        0.4000000000                         0.0000000000
                ich-n3lo-cut=2-no3nf-E=search-cdep-empot        2        0        0.5000000000                         0.0000000000
                ich-n3lo-cut=2-no3nf-E=search-cdep-empot        2        0        0.6000000000                         0.0000000000
                ich-n3lo-cut=2-no3nf-E=search-cdep-empot        2        0        0.7000000000                         0.0000000000
                ich-n3lo-cut=2-no3nf-E=search-cdep-empot        2        0        0.8000000000                         0.0000000000
                ich-n3lo-cut=2-no3nf-E=search-cdep-empot        2        0        0.9000000000                         0.0000000000
                ich-n3lo-cut=2-no3nf-E=search-cdep-empot        2        0        1.0000000000                         0.0000000000
                ich-n3lo-cut=2-no3nf-E=search-cdep-empot        3        0        0.0000000000                         0.0000000000
                ich-n3lo-cut=2-no3nf-E=search-cdep-empot        3        0        0.1000000000                         0.0000000000
                ich-n3lo-cut=2-no3nf-E=search-cdep-empot        3        0        0.2000000000                         0.0000000000
                ich-n3lo-cut=2-no3nf-E=search-cdep-empot        3        0        0.3000000000                         0.0000000000
                ich-n3lo-cut=2-no3nf-E=search-cdep-empot        3        0        0.4000000000                         0.0000000000
                ich-n3lo-cut=2-no3nf-E=search-cdep-empot        3        0        0.5000000000                         0.0000000000
                ich-n3lo-cut=2-no3nf-E=search-cdep-empot        3        0        0.6000000000                         0.0000000000
                ich-n3lo-cut=2-no3nf-E=search-cdep-empot        3        0        0.7000000000                         0.0000000000
                ich-n3lo-cut=2-no3nf-E=search-cdep-empot        3        0        0.8000000000                         0.0000000000
                ich-n3lo-cut=2-no3nf-E=search-cdep-empot        3        0        0.9000000000                         0.0000000000
                ich-n3lo-cut=2-no3nf-E=search-cdep-empot        3        0        1.0000000000                         0.0000000000
                ich-n3lo-cut=2-no3nf-E=search-cdep-empot        4        0        0.0000000000                         0.0000000000
                ich-n3lo-cut=2-no3nf-E=search-cdep-empot        4        0        0.1000000000                         0.0000000000
                ich-n3lo-cut=2-no3nf-E=search-cdep-empot        4        0        0.2000000000                         0.0000000000
                ich-n3lo-cut=2-no3nf-E=search-cdep-empot        4        0        0.3000000000                         0.0000000000
                ich-n3lo-cut=2-no3nf-E=search-cdep-empot        4        0        0.4000000000                         0.0000000000
                ich-n3lo-cut=2-no3nf-E=search-cdep-empot        4        0        0.5000000000                         0.0000000000
                ich-n3lo-cut=2-no3nf-E=search-cdep-empot        4        0        0.6000000000                         0.0000000000
                ich-n3lo-cut=2-no3nf-E=search-cdep-empot        4        0        0.7000000000                         0.0000000000
                ich-n3lo-cut=2-no3nf-E=search-cdep-empot        4        0        0.8000000000                         0.0000000000
                ich-n3lo-cut=2-no3nf-E=search-cdep-empot        4        0        0.9000000000                         0.0000000000
                ich-n3lo-cut=2-no3nf-E=search-cdep-empot        4        0        1.0000000000                         0.0000000000
                ich-n3lo-cut=3-no3nf-E=search-cdep-empot        0        0        0.0000000000                         1.9678480223
                ich-n3lo-cut=3-no3nf-E=search-cdep-empot        0        0        0.1000000000                         1.9746597975
                ich-n3lo-cut=3-no3nf-E=search-cdep-empot        0        0        0.2000000000                         1.9936423119
                ich-n3lo-cut=3-no3nf-E=search-cdep-empot        0        0        0.3000000000                         2.0207610165
                ich-n3lo-cut=3-no3nf-E=search-cdep-empot        0        0        0.4000000000                         2.0501288382
                ich-n3lo-cut=3-no3nf-E=search-cdep-empot        0        0        0.5000000000                         2.0750466867
                ich-n3lo-cut=3-no3nf-E=search-cdep-empot        0        0        0.6000000000                         2.0890935210
                ich-n3lo-cut=3-no3nf-E=search-cdep-empot        0        0        0.7000000000                         2.0870161817
                ich-n3lo-cut=3-no3nf-E=search-cdep-empot        0        0        0.8000000000                         2.0653666058
                ich-n3lo-cut=3-no3nf-E=search-cdep-empot        0        0        0.9000000000                         2.0226954470
                ich-n3lo-cut=3-no3nf-E=search-cdep-empot        0        0        1.0000000000                         1.9593682073
                ich-n3lo-cut=3-no3nf-E=search-cdep-empot        1        0        0.0000000000                         0.0000000000
                ich-n3lo-cut=3-no3nf-E=search-cdep-empot        1        0        0.1000000000                         0.0015713896
                ich-n3lo-cut=3-no3nf-E=search-cdep-empot        1        0        0.2000000000                         0.0060024806
                ich-n3lo-cut=3-no3nf-E=search-cdep-empot        1        0        0.3000000000                         0.0124933902
                ich-n3lo-cut=3-no3nf-E=search-cdep-empot        1        0        0.4000000000                         0.0198691086
                ich-n3lo-cut=3-no3nf-E=search-cdep-empot        1        0        0.5000000000                         0.0267774231
                ich-n3lo-cut=3-no3nf-E=search-cdep-empot        1        0        0.6000000000                         0.0319001601
                ich-n3lo-cut=3-no3nf-E=search-cdep-empot        1        0        0.7000000000                         0.0341390446
                ich-n3lo-cut=3-no3nf-E=search-cdep-empot        1        0        0.8000000000                         0.0327406463
                ich-n3lo-cut=3-no3nf-E=search-cdep-empot        1        0        0.9000000000                         0.0273570186
                ich-n3lo-cut=3-no3nf-E=search-cdep-empot        1        0        1.0000000000                         0.0180373464
                ich-n3lo-cut=3-no3nf-E=search-cdep-empot        2        0        0.0000000000                         0.0000000000
                ich-n3lo-cut=3-no3nf-E=search-cdep-empot        2        0        0.1000000000                         0.0000000000
                ich-n3lo-cut=3-no3nf-E=search-cdep-empot        2        0        0.2000000000                         0.0000000000
                ich-n3lo-cut=3-no3nf-E=search-cdep-empot        2        0        0.3000000000                         0.0000000000
                ich-n3lo-cut=3-no3nf-E=search-cdep-empot        2        0        0.4000000000                         0.0000000000
                ich-n3lo-cut=3-no3nf-E=search-cdep-empot        2        0        0.5000000000                         0.0000000000
                ich-n3lo-cut=3-no3nf-E=search-cdep-empot        2        0        0.6000000000                         0.0000000000
                ich-n3lo-cut=3-no3nf-E=search-cdep-empot        2        0        0.7000000000                         0.0000000000
                ich-n3lo-cut=3-no3nf-E=search-cdep-empot        2        0        0.8000000000                         0.0000000000
                ich-n3lo-cut=3-no3nf-E=search-cdep-empot        2        0        0.9000000000                         0.0000000000
                ich-n3lo-cut=3-no3nf-E=search-cdep-empot        2        0        1.0000000000                         0.0000000000
                ich-n3lo-cut=3-no3nf-E=search-cdep-empot        3        0        0.0000000000                         0.0000000000
                ich-n3lo-cut=3-no3nf-E=search-cdep-empot        3        0        0.1000000000                         0.0000000000
                ich-n3lo-cut=3-no3nf-E=search-cdep-empot        3        0        0.2000000000                         0.0000000000
                ich-n3lo-cut=3-no3nf-E=search-cdep-empot        3        0        0.3000000000                         0.0000000000
                ich-n3lo-cut=3-no3nf-E=search-cdep-empot        3        0        0.4000000000                         0.0000000000
                ich-n3lo-cut=3-no3nf-E=search-cdep-empot        3        0        0.5000000000                         0.0000000000
                ich-n3lo-cut=3-no3nf-E=search-cdep-empot        3        0        0.6000000000                         0.0000000000
                ich-n3lo-cut=3-no3nf-E=search-cdep-empot        3        0        0.7000000000                         0.0000000000
                ich-n3lo-cut=3-no3nf-E=search-cdep-empot        3        0        0.8000000000                         0.0000000000
                ich-n3lo-cut=3-no3nf-E=search-cdep-empot        3        0        0.9000000000                         0.0000000000
                ich-n3lo-cut=3-no3nf-E=search-cdep-empot        3        0        1.0000000000                         0.0000000000
                ich-n3lo-cut=3-no3nf-E=search-cdep-empot        4        0        0.0000000000                         0.0000000000
                ich-n3lo-cut=3-no3nf-E=search-cdep-empot        4        0        0.1000000000                         0.0000000000
                ich-n3lo-cut=3-no3nf-E=search-cdep-empot        4        0        0.2000000000                         0.0000000000
                ich-n3lo-cut=3-no3nf-E=search-cdep-empot        4        0        0.3000000000                         0.0000000000
                ich-n3lo-cut=3-no3nf-E=search-cdep-empot        4        0        0.4000000000                         0.0000000000
                ich-n3lo-cut=3-no3nf-E=search-cdep-empot        4        0        0.5000000000                         0.0000000000
                ich-n3lo-cut=3-no3nf-E=search-cdep-empot        4        0        0.6000000000                         0.0000000000
                ich-n3lo-cut=3-no3nf-E=search-cdep-empot        4        0        0.7000000000                         0.0000000000
                ich-n3lo-cut=3-no3nf-E=search-cdep-empot        4        0        0.8000000000                         0.0000000000
                ich-n3lo-cut=3-no3nf-E=search-cdep-empot        4        0        0.9000000000                         0.0000000000
                ich-n3lo-cut=3-no3nf-E=search-cdep-empot        4        0        1.0000000000                         0.0000000000
                ich-n3lo-cut=4-no3nf-E=search-cdep-empot        0        0        0.0000000000                         2.1727384594
                ich-n3lo-cut=4-no3nf-E=search-cdep-empot        0        0        0.1000000000                         2.1783796611
                ich-n3lo-cut=4-no3nf-E=search-cdep-empot        0        0        0.2000000000                         2.1938971637
                ich-n3lo-cut=4-no3nf-E=search-cdep-empot        0        0        0.3000000000                         2.2153968935
                ich-n3lo-cut=4-no3nf-E=search-cdep-empot        0        0        0.4000000000                         2.2372157263
                ich-n3lo-cut=4-no3nf-E=search-cdep-empot        0        0        0.5000000000                         2.2529471945
                ich-n3lo-cut=4-no3nf-E=search-cdep-empot        0        0        0.6000000000                         2.2565119323
                ich-n3lo-cut=4-no3nf-E=search-cdep-empot        0        0        0.7000000000                         2.2430227568
                ich-n3lo-cut=4-no3nf-E=search-cdep-empot        0        0        0.8000000000                         2.2094011663
                ich-n3lo-cut=4-no3nf-E=search-cdep-empot        0        0        0.9000000000                         2.1545459800
                ich-n3lo-cut=4-no3nf-E=search-cdep-empot        0        0        1.0000000000                         2.0791273403
                ich-n3lo-cut=4-no3nf-E=search-cdep-empot        1        0        0.0000000000                         0.0000000000
                ich-n3lo-cut=4-no3nf-E=search-cdep-empot        1        0        0.1000000000                         0.0016130341
                ich-n3lo-cut=4-no3nf-E=search-cdep-empot        1        0        0.2000000000                         0.0061695006
                ich-n3lo-cut=4-no3nf-E=search-cdep-empot        1        0        0.3000000000                         0.0128705651
                ich-n3lo-cut=4-no3nf-E=search-cdep-empot        1        0        0.4000000000                         0.0205422205
                ich-n3lo-cut=4-no3nf-E=search-cdep-empot        1        0        0.5000000000                         0.0278322192
                ich-n3lo-cut=4-no3nf-E=search-cdep-empot        1        0        0.6000000000                         0.0334202534
                ich-n3lo-cut=4-no3nf-E=search-cdep-empot        1        0        0.7000000000                         0.0362029197
                ich-n3lo-cut=4-no3nf-E=search-cdep-empot        1        0        0.8000000000                         0.0354180743
                ich-n3lo-cut=4-no3nf-E=search-cdep-empot        1        0        0.9000000000                         0.0307053952
                ich-n3lo-cut=4-no3nf-E=search-cdep-empot        1        0        1.0000000000                         0.0220986266
                ich-n3lo-cut=4-no3nf-E=search-cdep-empot        2        0        0.0000000000                         0.0000000000
                ich-n3lo-cut=4-no3nf-E=search-cdep-empot        2        0        0.1000000000                         0.0000000000
                ich-n3lo-cut=4-no3nf-E=search-cdep-empot        2        0        0.2000000000                         0.0000000000
                ich-n3lo-cut=4-no3nf-E=search-cdep-empot        2        0        0.3000000000                         0.0000000000
                ich-n3lo-cut=4-no3nf-E=search-cdep-empot        2        0        0.4000000000                         0.0000000000
                ich-n3lo-cut=4-no3nf-E=search-cdep-empot        2        0        0.5000000000                         0.0000000000
                ich-n3lo-cut=4-no3nf-E=search-cdep-empot        2        0        0.6000000000                         0.0000000000
                ich-n3lo-cut=4-no3nf-E=search-cdep-empot        2        0        0.7000000000                         0.0000000000
                ich-n3lo-cut=4-no3nf-E=search-cdep-empot        2        0        0.8000000000                         0.0000000000
                ich-n3lo-cut=4-no3nf-E=search-cdep-empot        2        0        0.9000000000                         0.0000000000
                ich-n3lo-cut=4-no3nf-E=search-cdep-empot        2        0        1.0000000000                         0.0000000000
                ich-n3lo-cut=4-no3nf-E=search-cdep-empot        3        0        0.0000000000                         0.0000000000
                ich-n3lo-cut=4-no3nf-E=search-cdep-empot        3        0        0.1000000000                         0.0000000000
                ich-n3lo-cut=4-no3nf-E=search-cdep-empot        3        0        0.2000000000                         0.0000000000
                ich-n3lo-cut=4-no3nf-E=search-cdep-empot        3        0        0.3000000000                         0.0000000000
                ich-n3lo-cut=4-no3nf-E=search-cdep-empot        3        0        0.4000000000                         0.0000000000
                ich-n3lo-cut=4-no3nf-E=search-cdep-empot        3        0        0.5000000000                         0.0000000000
                ich-n3lo-cut=4-no3nf-E=search-cdep-empot        3        0        0.6000000000                         0.0000000000
                ich-n3lo-cut=4-no3nf-E=search-cdep-empot        3        0        0.7000000000                         0.0000000000
                ich-n3lo-cut=4-no3nf-E=search-cdep-empot        3        0        0.8000000000                         0.0000000000
                ich-n3lo-cut=4-no3nf-E=search-cdep-empot        3        0        0.9000000000                         0.0000000000
                ich-n3lo-cut=4-no3nf-E=search-cdep-empot        3        0        1.0000000000                         0.0000000000
                ich-n3lo-cut=4-no3nf-E=search-cdep-empot        4        0        0.0000000000                         0.0000000000
                ich-n3lo-cut=4-no3nf-E=search-cdep-empot        4        0        0.1000000000                         0.0000000000
                ich-n3lo-cut=4-no3nf-E=search-cdep-empot        4        0        0.2000000000                         0.0000000000
                ich-n3lo-cut=4-no3nf-E=search-cdep-empot        4        0        0.3000000000                         0.0000000000
                ich-n3lo-cut=4-no3nf-E=search-cdep-empot        4        0        0.4000000000                         0.0000000000
                ich-n3lo-cut=4-no3nf-E=search-cdep-empot        4        0        0.5000000000                         0.0000000000
                ich-n3lo-cut=4-no3nf-E=search-cdep-empot        4        0        0.6000000000                         0.0000000000
                ich-n3lo-cut=4-no3nf-E=search-cdep-empot        4        0        0.7000000000                         0.0000000000
                ich-n3lo-cut=4-no3nf-E=search-cdep-empot        4        0        0.8000000000                         0.0000000000
                ich-n3lo-cut=4-no3nf-E=search-cdep-empot        4        0        0.9000000000                         0.0000000000
                ich-n3lo-cut=4-no3nf-E=search-cdep-empot        4        0        1.0000000000                         0.0000000000
                ich-n3lo-cut=5-no3nf-E=search-cdep-empot        0        0        0.0000000000                         2.2255163237
                ich-n3lo-cut=5-no3nf-E=search-cdep-empot        0        0        0.1000000000                         2.2307503999
                ich-n3lo-cut=5-no3nf-E=search-cdep-empot        0        0        0.2000000000                         2.2450598678
                ich-n3lo-cut=5-no3nf-E=search-cdep-empot        0        0        0.3000000000                         2.2645925598
                ich-n3lo-cut=5-no3nf-E=search-cdep-empot        0        0        0.4000000000                         2.2837542093
                ich-n3lo-cut=5-no3nf-E=search-cdep-empot        0        0        0.5000000000                         2.2962323676
                ich-n3lo-cut=5-no3nf-E=search-cdep-empot        0        0        0.6000000000                         2.2960628907
                ich-n3lo-cut=5-no3nf-E=search-cdep-empot        0        0        0.7000000000                         2.2784881365
                ich-n3lo-cut=5-no3nf-E=search-cdep-empot        0        0        0.8000000000                         2.2405660021
                ich-n3lo-cut=5-no3nf-E=search-cdep-empot        0        0        0.9000000000                         2.1813285589
                ich-n3lo-cut=5-no3nf-E=search-cdep-empot        0        0        1.0000000000                         2.1015663839
                ich-n3lo-cut=5-no3nf-E=search-cdep-empot        1        0        0.0000000000                         0.0000000000
                ich-n3lo-cut=5-no3nf-E=search-cdep-empot        1        0        0.1000000000                         0.0016513000
                ich-n3lo-cut=5-no3nf-E=search-cdep-empot        1        0        0.2000000000                         0.0063207040
                ich-n3lo-cut=5-no3nf-E=search-cdep-empot        1        0        0.3000000000                         0.0132039090
                ich-n3lo-cut=5-no3nf-E=search-cdep-empot        1        0        0.4000000000                         0.0211182950
                ich-n3lo-cut=5-no3nf-E=search-cdep-empot        1        0        0.5000000000                         0.0287004781
                ich-n3lo-cut=5-no3nf-E=search-cdep-empot        1        0        0.6000000000                         0.0346172353
                ich-n3lo-cut=5-no3nf-E=search-cdep-empot        1        0        0.7000000000                         0.0377512660
                ich-n3lo-cut=5-no3nf-E=search-cdep-empot        1        0        0.8000000000                         0.0373262257
                ich-n3lo-cut=5-no3nf-E=search-cdep-empot        1        0        0.9000000000                         0.0329679549
                ich-n3lo-cut=5-no3nf-E=search-cdep-empot        1        0        1.0000000000                         0.0246973747
                ich-n3lo-cut=5-no3nf-E=search-cdep-empot        2        0        0.0000000000                         0.0000000000
                ich-n3lo-cut=5-no3nf-E=search-cdep-empot        2        0        0.1000000000                         0.0000000000
                ich-n3lo-cut=5-no3nf-E=search-cdep-empot        2        0        0.2000000000                         0.0000000000
                ich-n3lo-cut=5-no3nf-E=search-cdep-empot        2        0        0.3000000000                         0.0000000000
                ich-n3lo-cut=5-no3nf-E=search-cdep-empot        2        0        0.4000000000                         0.0000000000
                ich-n3lo-cut=5-no3nf-E=search-cdep-empot        2        0        0.5000000000                         0.0000000000
                ich-n3lo-cut=5-no3nf-E=search-cdep-empot        2        0        0.6000000000                         0.0000000000
                ich-n3lo-cut=5-no3nf-E=search-cdep-empot        2        0        0.7000000000                         0.0000000000
                ich-n3lo-cut=5-no3nf-E=search-cdep-empot        2        0        0.8000000000                         0.0000000000
                ich-n3lo-cut=5-no3nf-E=search-cdep-empot        2        0        0.9000000000                         0.0000000000
                ich-n3lo-cut=5-no3nf-E=search-cdep-empot        2        0        1.0000000000                         0.0000000000
                ich-n3lo-cut=5-no3nf-E=search-cdep-empot        3        0        0.0000000000                         0.0000000000
                ich-n3lo-cut=5-no3nf-E=search-cdep-empot        3        0        0.1000000000                         0.0000000000
                ich-n3lo-cut=5-no3nf-E=search-cdep-empot        3        0        0.2000000000                         0.0000000000
                ich-n3lo-cut=5-no3nf-E=search-cdep-empot        3        0        0.3000000000                         0.0000000000
                ich-n3lo-cut=5-no3nf-E=search-cdep-empot        3        0        0.4000000000                         0.0000000000
                ich-n3lo-cut=5-no3nf-E=search-cdep-empot        3        0        0.5000000000                         0.0000000000
                ich-n3lo-cut=5-no3nf-E=search-cdep-empot        3        0        0.6000000000                         0.0000000000
                ich-n3lo-cut=5-no3nf-E=search-cdep-empot        3        0        0.7000000000                         0.0000000000
                ich-n3lo-cut=5-no3nf-E=search-cdep-empot        3        0        0.8000000000                         0.0000000000
                ich-n3lo-cut=5-no3nf-E=search-cdep-empot        3        0        0.9000000000                         0.0000000000
                ich-n3lo-cut=5-no3nf-E=search-cdep-empot        3        0        1.0000000000                         0.0000000000
                ich-n3lo-cut=5-no3nf-E=search-cdep-empot        4        0        0.0000000000                         0.0000000000
                ich-n3lo-cut=5-no3nf-E=search-cdep-empot        4        0        0.1000000000                         0.0000000000
                ich-n3lo-cut=5-no3nf-E=search-cdep-empot        4        0        0.2000000000                         0.0000000000
                ich-n3lo-cut=5-no3nf-E=search-cdep-empot        4        0        0.3000000000                         0.0000000000
                ich-n3lo-cut=5-no3nf-E=search-cdep-empot        4        0        0.4000000000                         0.0000000000
                ich-n3lo-cut=5-no3nf-E=search-cdep-empot        4        0        0.5000000000                         0.0000000000
                ich-n3lo-cut=5-no3nf-E=search-cdep-empot        4        0        0.6000000000                         0.0000000000
                ich-n3lo-cut=5-no3nf-E=search-cdep-empot        4        0        0.7000000000                         0.0000000000
                ich-n3lo-cut=5-no3nf-E=search-cdep-empot        4        0        0.8000000000                         0.0000000000
                ich-n3lo-cut=5-no3nf-E=search-cdep-empot        4        0        0.9000000000                         0.0000000000
                ich-n3lo-cut=5-no3nf-E=search-cdep-empot        4        0        1.0000000000                         0.0000000000
                ich-n4lo-cut=1-no3nf-E=search-cdep-empot        0        0        0.0000000000                         1.4414982474
                ich-n4lo-cut=1-no3nf-E=search-cdep-empot        0        0        0.1000000000                         1.4512785821
                ich-n4lo-cut=1-no3nf-E=search-cdep-empot        0        0        0.2000000000                         1.4790316978
                ich-n4lo-cut=1-no3nf-E=search-cdep-empot        0        0        0.3000000000                         1.5203254413
                ich-n4lo-cut=1-no3nf-E=search-cdep-empot        0        0        0.4000000000                         1.5686481631
                ich-n4lo-cut=1-no3nf-E=search-cdep-empot        0        0        0.5000000000                         1.6165023220
