                                                    wave       xi      mxi                   q    2-pion-q_L7_XI4_Q1_NQ11_NX25_NPHI
                ich-n2lo-cut=4-no3nf-E=search-cdep-empot        0        0        0.0000000000                        -0.3344928144
                ich-n2lo-cut=4-no3nf-E=search-cdep-empot        0        0        0.1000000000                        -0.3166444100
                ich-n2lo-cut=4-no3nf-E=search-cdep-empot        0        0        0.2000000000                        -0.2648912640
                ich-n2lo-cut=4-no3nf-E=search-cdep-empot        0        0        0.3000000000                        -0.1843060000
                ich-n2lo-cut=4-no3nf-E=search-cdep-empot        0        0        0.4000000000                        -0.0824745294
                ich-n2lo-cut=4-no3nf-E=search-cdep-empot        0        0        0.5000000000                         0.0316040150
                ich-n2lo-cut=4-no3nf-E=search-cdep-empot        0        0        0.6000000000                         0.1487074270
                ich-n2lo-cut=4-no3nf-E=search-cdep-empot        0        0        0.7000000000                         0.2604425335
                ich-n2lo-cut=4-no3nf-E=search-cdep-empot        0        0        0.8000000000                         0.3600230572
                ich-n2lo-cut=4-no3nf-E=search-cdep-empot        0        0        0.9000000000                         0.4426825450
                ich-n2lo-cut=4-no3nf-E=search-cdep-empot        0        0        1.0000000000                         0.5057189132
                ich-n2lo-cut=4-no3nf-E=search-cdep-empot        1        0        0.0000000000                        -0.0000000000
                ich-n2lo-cut=4-no3nf-E=search-cdep-empot        1        0        0.1000000000                         0.0015139627
                ich-n2lo-cut=4-no3nf-E=search-cdep-empot        1        0        0.2000000000                         0.0057682472
                ich-n2lo-cut=4-no3nf-E=search-cdep-empot        1        0        0.3000000000                         0.0119492535
                ich-n2lo-cut=4-no3nf-E=search-cdep-empot        1        0        0.4000000000                         0.0188583907
                ich-n2lo-cut=4-no3nf-E=search-cdep-empot        1        0        0.5000000000                         0.0251099710
                ich-n2lo-cut=4-no3nf-E=search-cdep-empot        1        0        0.6000000000                         0.0293434652
                ich-n2lo-cut=4-no3nf-E=search-cdep-empot        1        0        0.7000000000                         0.0304121510
                ich-n2lo-cut=4-no3nf-E=search-cdep-empot        1        0        0.8000000000                         0.0275130919
                ich-n2lo-cut=4-no3nf-E=search-cdep-empot        1        0        0.9000000000                         0.0202535690
                ich-n2lo-cut=4-no3nf-E=search-cdep-empot        1        0        1.0000000000                         0.0086487144
                ich-n2lo-cut=4-no3nf-E=search-cdep-empot        2        0        0.0000000000                         0.0000000000
                ich-n2lo-cut=4-no3nf-E=search-cdep-empot        2        0        0.1000000000                         0.0000000000
                ich-n2lo-cut=4-no3nf-E=search-cdep-empot        2        0        0.2000000000                         0.0000000000
                ich-n2lo-cut=4-no3nf-E=search-cdep-empot        2        0        0.3000000000                         0.0000000000
                ich-n2lo-cut=4-no3nf-E=search-cdep-empot        2        0        0.4000000000                         0.0000000000
                ich-n2lo-cut=4-no3nf-E=search-cdep-empot        2        0        0.5000000000                         0.0000000000
                ich-n2lo-cut=4-no3nf-E=search-cdep-empot        2        0        0.6000000000                         0.0000000000
                ich-n2lo-cut=4-no3nf-E=search-cdep-empot        2        0        0.7000000000                         0.0000000000
                ich-n2lo-cut=4-no3nf-E=search-cdep-empot        2        0        0.8000000000                         0.0000000000
                ich-n2lo-cut=4-no3nf-E=search-cdep-empot        2        0        0.9000000000                         0.0000000000
                ich-n2lo-cut=4-no3nf-E=search-cdep-empot        2        0        1.0000000000                         0.0000000000
                ich-n2lo-cut=4-no3nf-E=search-cdep-empot        3        0        0.0000000000                         0.0000000000
                ich-n2lo-cut=4-no3nf-E=search-cdep-empot        3        0        0.1000000000                         0.0000000000
                ich-n2lo-cut=4-no3nf-E=search-cdep-empot        3        0        0.2000000000                         0.0000000000
                ich-n2lo-cut=4-no3nf-E=search-cdep-empot        3        0        0.3000000000                         0.0000000000
                ich-n2lo-cut=4-no3nf-E=search-cdep-empot        3        0        0.4000000000                         0.0000000000
                ich-n2lo-cut=4-no3nf-E=search-cdep-empot        3        0        0.5000000000                         0.0000000000
                ich-n2lo-cut=4-no3nf-E=search-cdep-empot        3        0        0.6000000000                         0.0000000000
                ich-n2lo-cut=4-no3nf-E=search-cdep-empot        3        0        0.7000000000                         0.0000000000
                ich-n2lo-cut=4-no3nf-E=search-cdep-empot        3        0        0.8000000000                         0.0000000000
                ich-n2lo-cut=4-no3nf-E=search-cdep-empot        3        0        0.9000000000                         0.0000000000
                ich-n2lo-cut=4-no3nf-E=search-cdep-empot        3        0        1.0000000000                         0.0000000000
                ich-n2lo-cut=4-no3nf-E=search-cdep-empot        4        0        0.0000000000                         0.0000000000
                ich-n2lo-cut=4-no3nf-E=search-cdep-empot        4        0        0.1000000000                         0.0000000000
                ich-n2lo-cut=4-no3nf-E=search-cdep-empot        4        0        0.2000000000                         0.0000000000
                ich-n2lo-cut=4-no3nf-E=search-cdep-empot        4        0        0.3000000000                         0.0000000000
                ich-n2lo-cut=4-no3nf-E=search-cdep-empot        4        0        0.4000000000                         0.0000000000
                ich-n2lo-cut=4-no3nf-E=search-cdep-empot        4        0        0.5000000000                         0.0000000000
                ich-n2lo-cut=4-no3nf-E=search-cdep-empot        4        0        0.6000000000                         0.0000000000
                ich-n2lo-cut=4-no3nf-E=search-cdep-empot        4        0        0.7000000000                         0.0000000000
                ich-n2lo-cut=4-no3nf-E=search-cdep-empot        4        0        0.8000000000                         0.0000000000
                ich-n2lo-cut=4-no3nf-E=search-cdep-empot        4        0        0.9000000000                         0.0000000000
                ich-n2lo-cut=4-no3nf-E=search-cdep-empot        4        0        1.0000000000                         0.0000000000
