                wave       xi      mxi                   q    q_L7_XI4_Q1_NQ11_NX25_NPHI35_NP48    g_L7_XI4_Q1_NQ11_NX25_NPHI35_NP48
ich-n3lo-cut=3+empot        1        0        1.0000000000                         0.0000000000                         0.0000000000
ich-n3lo-cut=3+empot        2        0        0.0000000000                        -0.0010609337                         0.0040723800
ich-n3lo-cut=3+empot        2        0        0.1000000000                         0.1196082412                        -0.8331038492
ich-n3lo-cut=3+empot        2        0        0.2000000000                         0.4749809007                        -3.2793586221
ich-n3lo-cut=3+empot        2        0        0.3000000000                         1.0459318810                        -7.1465931724
ich-n3lo-cut=3+empot        2        0        0.4000000000                         1.8030160372                       -12.1454294480
ich-n3lo-cut=3+empot        2        0        0.5000000000                         2.7095830869                       -17.9162523281
ich-n3lo-cut=3+empot        2        0        0.6000000000                         3.7252566124                       -24.0640890937
ich-n3lo-cut=3+empot        2        0        0.7000000000                         4.8092276280                       -30.1919081262
ich-n3lo-cut=3+empot        2        0        0.8000000000                         5.9229650131                       -35.9283377287
ich-n3lo-cut=3+empot        2        0        0.9000000000                         7.0321441156                       -40.9477102502
ich-n3lo-cut=3+empot        2        0        1.0000000000                         8.1077746554                       -44.9820940606
ich-n3lo-cut=3+empot        3        0        0.0000000000                         0.0000000000                         0.0000000000
ich-n3lo-cut=3+empot        3        0        0.1000000000                         0.0000000000                         0.0000000000
ich-n3lo-cut=3+empot        3        0        0.2000000000                         0.0000000000                         0.0000000000
ich-n3lo-cut=3+empot        3        0        0.3000000000                         0.0000000000                         0.0000000000
ich-n3lo-cut=3+empot        3        0        0.4000000000                         0.0000000000                         0.0000000000
ich-n3lo-cut=3+empot        3        0        0.5000000000                         0.0000000000                         0.0000000000
ich-n3lo-cut=3+empot        3        0        0.6000000000                         0.0000000000                         0.0000000000
ich-n3lo-cut=3+empot        3        0        0.7000000000                         0.0000000000                         0.0000000000
ich-n3lo-cut=3+empot        3        0        0.8000000000                         0.0000000000                         0.0000000000
ich-n3lo-cut=3+empot        3        0        0.9000000000                         0.0000000000                         0.0000000000
ich-n3lo-cut=3+empot        3        0        1.0000000000                         0.0000000000                         0.0000000000
ich-n3lo-cut=3+empot        4        0        0.0000000000                         0.0000000000                         0.0000000000
ich-n3lo-cut=3+empot        4        0        0.1000000000                         0.0000000000                         0.0000000000
ich-n3lo-cut=3+empot        4        0        0.2000000000                         0.0000000000                         0.0000000000
ich-n3lo-cut=3+empot        4        0        0.3000000000                         0.0000000000                         0.0000000000
ich-n3lo-cut=3+empot        4        0        0.4000000000                         0.0000000000                         0.0000000000
ich-n3lo-cut=3+empot        4        0        0.5000000000                         0.0000000000                         0.0000000000
ich-n3lo-cut=3+empot        4        0        0.6000000000                         0.0000000000                         0.0000000000
ich-n3lo-cut=3+empot        4        0        0.7000000000                         0.0000000000                         0.0000000000
ich-n3lo-cut=3+empot        4        0        0.8000000000                         0.0000000000                         0.0000000000
ich-n3lo-cut=3+empot        4        0        0.9000000000                         0.0000000000                         0.0000000000
ich-n3lo-cut=3+empot        4        0        1.0000000000                         0.0000000000                         0.0000000000
ich-n3lo-cut=4+empot        0        0        0.0000000000                         8.1534910838                      -283.9925164807
ich-n3lo-cut=4+empot        0        0        0.1000000000                         8.1790896320                      -283.9825684170
ich-n3lo-cut=4+empot        0        0        0.2000000000                         8.2543017200                      -283.9371561606
ich-n3lo-cut=4+empot        0        0        0.3000000000                         8.3745551198                      -283.8114206835
ich-n3lo-cut=4+empot        0        0        0.4000000000                         8.5327875190                      -283.5363791670
ich-n3lo-cut=4+empot        0        0        0.5000000000                         8.7201671563                      -283.0264272290
ich-n3lo-cut=4+empot        0        0        0.6000000000                         8.9269066613                      -282.1878696581
ich-n3lo-cut=4+empot        0        0        0.7000000000                         9.1430459000                      -280.9272028396
ich-n3lo-cut=4+empot        0        0        0.8000000000                         9.3591110558                      -279.1581716717
ich-n3lo-cut=4+empot        0        0        0.9000000000                         9.5666000357                      -276.8070463176
ich-n3lo-cut=4+empot        0        0        1.0000000000                         9.7582843442                      -273.8159698737
ich-n3lo-cut=4+empot        1        0        0.0000000000                         0.0000000000                         0.0000000000
ich-n3lo-cut=4+empot        1        0        0.1000000000                         0.0000000000                         0.0000000000
ich-n3lo-cut=4+empot        1        0        0.2000000000                         0.0000000000                         0.0000000000
ich-n3lo-cut=4+empot        1        0        0.3000000000                         0.0000000000                         0.0000000000
ich-n3lo-cut=4+empot        1        0        0.4000000000                         0.0000000000                         0.0000000000
ich-n3lo-cut=4+empot        1        0        0.5000000000                         0.0000000000                         0.0000000000
ich-n3lo-cut=4+empot        1        0        0.6000000000                         0.0000000000                         0.0000000000
ich-n3lo-cut=4+empot        1        0        0.7000000000                         0.0000000000                         0.0000000000
ich-n3lo-cut=4+empot        1        0        0.8000000000                         0.0000000000                         0.0000000000
ich-n3lo-cut=4+empot        1        0        0.9000000000                         0.0000000000                         0.0000000000
ich-n3lo-cut=4+empot        1        0        1.0000000000                         0.0000000000                         0.0000000000
ich-n3lo-cut=4+empot        2        0        0.0000000000                        -0.0005868409                         0.0022055009
ich-n3lo-cut=4+empot        2        0        0.1000000000                         0.1174684110                        -0.8041394911
ich-n3lo-cut=4+empot        2        0        0.2000000000                         0.4650797197                        -3.1590740860
ich-n3lo-cut=4+empot        2        0        0.3000000000                         1.0233561916                        -6.8779353835
ich-n3lo-cut=4+empot        2        0        0.4000000000                         1.7632212583                       -11.6768037749
ich-n3lo-cut=4+empot        2        0        0.5000000000                         2.6484991142                       -17.2031889178
ich-n3lo-cut=4+empot        2        0        0.6000000000                         3.6393611793                       -23.0704872441
ich-n3lo-cut=4+empot        2        0        0.7000000000                         4.6955873840                       -28.8908428962
ich-n3lo-cut=4+empot        2        0        0.8000000000                         5.7792477676                       -34.3024528747
ich-n3lo-cut=4+empot        2        0        0.9000000000                         6.8566074503                       -38.9892479020
ich-n3lo-cut=4+empot        2        0        1.0000000000                         7.8992366863                       -42.6926251772
ich-n3lo-cut=4+empot        3        0        0.0000000000                         0.0000000000                         0.0000000000
ich-n3lo-cut=4+empot        3        0        0.1000000000                         0.0000000000                         0.0000000000
ich-n3lo-cut=4+empot        3        0        0.2000000000                         0.0000000000                         0.0000000000
ich-n3lo-cut=4+empot        3        0        0.3000000000                         0.0000000000                         0.0000000000
ich-n3lo-cut=4+empot        3        0        0.4000000000                         0.0000000000                         0.0000000000
ich-n3lo-cut=4+empot        3        0        0.5000000000                         0.0000000000                         0.0000000000
ich-n3lo-cut=4+empot        3        0        0.6000000000                         0.0000000000                         0.0000000000
ich-n3lo-cut=4+empot        3        0        0.7000000000                         0.0000000000                         0.0000000000
ich-n3lo-cut=4+empot        3        0        0.8000000000                         0.0000000000                         0.0000000000
ich-n3lo-cut=4+empot        3        0        0.9000000000                         0.0000000000                         0.0000000000
ich-n3lo-cut=4+empot        3        0        1.0000000000                         0.0000000000                         0.0000000000
ich-n3lo-cut=4+empot        4        0        0.0000000000                         0.0000000000                         0.0000000000
ich-n3lo-cut=4+empot        4        0        0.1000000000                         0.0000000000                         0.0000000000
ich-n3lo-cut=4+empot        4        0        0.2000000000                         0.0000000000                         0.0000000000
ich-n3lo-cut=4+empot        4        0        0.3000000000                         0.0000000000                         0.0000000000
ich-n3lo-cut=4+empot        4        0        0.4000000000                         0.0000000000                         0.0000000000
ich-n3lo-cut=4+empot        4        0        0.5000000000                         0.0000000000                         0.0000000000
ich-n3lo-cut=4+empot        4        0        0.6000000000                         0.0000000000                         0.0000000000
ich-n3lo-cut=4+empot        4        0        0.7000000000                         0.0000000000                         0.0000000000
ich-n3lo-cut=4+empot        4        0        0.8000000000                         0.0000000000                         0.0000000000
ich-n3lo-cut=4+empot        4        0        0.9000000000                         0.0000000000                         0.0000000000
ich-n3lo-cut=4+empot        4        0        1.0000000000                         0.0000000000                         0.0000000000
ich-n3lo-cut=5+empot        0        0        0.0000000000                         8.1899174154                      -289.5552999625
ich-n3lo-cut=5+empot        0        0        0.1000000000                         8.2149128621                      -289.5421118406
ich-n3lo-cut=5+empot        0        0        0.2000000000                         8.2883267115                      -289.4871834841
ich-n3lo-cut=5+empot        0        0        0.3000000000                         8.4056193693                      -289.3462584143
ich-n3lo-cut=5+empot        0        0        0.4000000000                         8.5597811071                      -289.0513268677
ich-n3lo-cut=5+empot        0        0        0.5000000000                         8.7420502395                      -288.5180846770
ich-n3lo-cut=5+empot        0        0        0.6000000000                         8.9427239483                      -287.6544094156
ich-n3lo-cut=5+empot        0        0        0.7000000000                         9.1519378548                      -286.3685815729
ich-n3lo-cut=5+empot        0        0        0.8000000000                         9.3603218287                      -284.5762779119
ich-n3lo-cut=5+empot        0        0        0.9000000000                         9.5594823231                      -282.2057860400
ich-n3lo-cut=5+empot        0        0        1.0000000000                         9.7423015104                      -279.2012940747
ich-n3lo-cut=5+empot        1        0        0.0000000000                         0.0000000000                         0.0000000000
ich-n3lo-cut=5+empot        1        0        0.1000000000                         0.0000000000                         0.0000000000
ich-n3lo-cut=5+empot        1        0        0.2000000000                         0.0000000000                         0.0000000000
ich-n3lo-cut=5+empot        1        0        0.3000000000                         0.0000000000                         0.0000000000
ich-n3lo-cut=5+empot        1        0        0.4000000000                         0.0000000000                         0.0000000000
ich-n3lo-cut=5+empot        1        0        0.5000000000                         0.0000000000                         0.0000000000
ich-n3lo-cut=5+empot        1        0        0.6000000000                         0.0000000000                         0.0000000000
ich-n3lo-cut=5+empot        1        0        0.7000000000                         0.0000000000                         0.0000000000
ich-n3lo-cut=5+empot        1        0        0.8000000000                         0.0000000000                         0.0000000000
ich-n3lo-cut=5+empot        1        0        0.9000000000                         0.0000000000                         0.0000000000
ich-n3lo-cut=5+empot        1        0        1.0000000000                         0.0000000000                         0.0000000000
ich-n3lo-cut=5+empot        2        0        0.0000000000                        -0.0002902780                         0.0010707163
ich-n3lo-cut=5+empot        2        0        0.1000000000                         0.1160083700                        -0.7942987490
ich-n3lo-cut=5+empot        2        0        0.2000000000                         0.4584148949                        -3.1171547397
ich-n3lo-cut=5+empot        2        0        0.3000000000                         1.0082277616                        -6.7853095459
ich-n3lo-cut=5+empot        2        0        0.4000000000                         1.7366680272                       -11.5187514060
ich-n3lo-cut=5+empot        2        0        0.5000000000                         2.6079423239                       -16.9700413349
ich-n3lo-cut=5+empot        2        0        0.6000000000                         3.5826622820                       -22.7584284464
ich-n3lo-cut=5+empot        2        0        0.7000000000                         4.6210788150                       -28.5023571480
ich-n3lo-cut=5+empot        2        0        0.8000000000                         5.6857394906                       -33.8464407788
ich-n3lo-cut=5+empot        2        0        0.9000000000                         6.7433736631                       -38.4808559195
ich-n3lo-cut=5+empot        2        0        1.0000000000                         7.7659876929                       -42.1528453089
ich-n3lo-cut=5+empot        3        0        0.0000000000                         0.0000000000                         0.0000000000
ich-n3lo-cut=5+empot        3        0        0.1000000000                         0.0000000000                         0.0000000000
ich-n3lo-cut=5+empot        3        0        0.2000000000                         0.0000000000                         0.0000000000
ich-n3lo-cut=5+empot        3        0        0.3000000000                         0.0000000000                         0.0000000000
ich-n3lo-cut=5+empot        3        0        0.4000000000                         0.0000000000                         0.0000000000
ich-n3lo-cut=5+empot        3        0        0.5000000000                         0.0000000000                         0.0000000000
ich-n3lo-cut=5+empot        3        0        0.6000000000                         0.0000000000                         0.0000000000
ich-n3lo-cut=5+empot        3        0        0.7000000000                         0.0000000000                         0.0000000000
ich-n3lo-cut=5+empot        3        0        0.8000000000                         0.0000000000                         0.0000000000
ich-n3lo-cut=5+empot        3        0        0.9000000000                         0.0000000000                         0.0000000000
ich-n3lo-cut=5+empot        3        0        1.0000000000                         0.0000000000                         0.0000000000
ich-n3lo-cut=5+empot        4        0        0.0000000000                         0.0000000000                         0.0000000000
ich-n3lo-cut=5+empot        4        0        0.1000000000                         0.0000000000                         0.0000000000
ich-n3lo-cut=5+empot        4        0        0.2000000000                         0.0000000000                         0.0000000000
ich-n3lo-cut=5+empot        4        0        0.3000000000                         0.0000000000                         0.0000000000
ich-n3lo-cut=5+empot        4        0        0.4000000000                         0.0000000000                         0.0000000000
ich-n3lo-cut=5+empot        4        0        0.5000000000                         0.0000000000                         0.0000000000
ich-n3lo-cut=5+empot        4        0        0.6000000000                         0.0000000000                         0.0000000000
ich-n3lo-cut=5+empot        4        0        0.7000000000                         0.0000000000                         0.0000000000
ich-n3lo-cut=5+empot        4        0        0.8000000000                         0.0000000000                         0.0000000000
ich-n3lo-cut=5+empot        4        0        0.9000000000                         0.0000000000                         0.0000000000
ich-n3lo-cut=5+empot        4        0        1.0000000000                         0.0000000000                         0.0000000000
ich-n4lo-cut=1+empot        0        0        0.0000000000                         6.3222527495                      -224.5679099624
ich-n4lo-cut=1+empot        0        0        0.1000000000                         6.3506923553                      -224.6279490143
ich-n4lo-cut=1+empot        0        0        0.2000000000                         6.4343895412                      -224.7915521133
ich-n4lo-cut=1+empot        0        0        0.3000000000                         6.5686597969                      -225.0110571652
ich-n4lo-cut=1+empot        0        0        0.4000000000                         6.7462598285                      -225.2129220499
ich-n4lo-cut=1+empot        0        0        0.5000000000                         6.9581164483                      -225.3053830656
ich-n4lo-cut=1+empot        0        0        0.6000000000                         7.1941503490                      -225.1871827578
ich-n4lo-cut=1+empot        0        0        0.7000000000                         7.4440695528                      -224.7560749270
ich-n4lo-cut=1+empot        0        0        0.8000000000                         7.6980389859                      -223.9161155727
ich-n4lo-cut=1+empot        0        0        0.9000000000                         7.9471757569                      -222.5831734829
ich-n4lo-cut=1+empot        0        0        1.0000000000                         8.1838599893                      -220.6885024401
ich-n4lo-cut=1+empot        1        0        0.0000000000                         0.0000000000                         0.0000000000
ich-n4lo-cut=1+empot        1        0        0.1000000000                         0.0000000000                         0.0000000000
ich-n4lo-cut=1+empot        1        0        0.2000000000                         0.0000000000                         0.0000000000
ich-n4lo-cut=1+empot        1        0        0.3000000000                         0.0000000000                         0.0000000000
ich-n4lo-cut=1+empot        1        0        0.4000000000                         0.0000000000                         0.0000000000
ich-n4lo-cut=1+empot        1        0        0.5000000000                         0.0000000000                         0.0000000000
ich-n4lo-cut=1+empot        1        0        0.6000000000                         0.0000000000                         0.0000000000
ich-n4lo-cut=1+empot        1        0        0.7000000000                         0.0000000000                         0.0000000000
ich-n4lo-cut=1+empot        1        0        0.8000000000                         0.0000000000                         0.0000000000
ich-n4lo-cut=1+empot        1        0        0.9000000000                         0.0000000000                         0.0000000000
ich-n4lo-cut=1+empot        1        0        1.0000000000                         0.0000000000                         0.0000000000
ich-n4lo-cut=1+empot        2        0        0.0000000000                        -0.0012977285                         0.0051406370
ich-n4lo-cut=1+empot        2        0        0.1000000000                         0.1246876593                        -0.9148737756
ich-n4lo-cut=1+empot        2        0        0.2000000000                         0.4958857016                        -3.6074913823
ich-n4lo-cut=1+empot        2        0        0.3000000000                         1.0928113670                        -7.8782855738
ich-n4lo-cut=1+empot        2        0        0.4000000000                         1.8854507550                       -13.4277356391
ich-n4lo-cut=1+empot        2        0        0.5000000000                         2.8364162718                       -19.8828091614
ich-n4lo-cut=1+empot        2        0        0.6000000000                         3.9044718665                       -26.8324875554
ich-n4lo-cut=1+empot        2        0        0.7000000000                         5.0478724773                       -33.8617447440
ich-n4lo-cut=1+empot        2        0        0.8000000000                         6.2271155110                       -40.5799225578
ich-n4lo-cut=1+empot        2        0        0.9000000000                         7.4069033572                       -46.6413706624
ich-n4lo-cut=1+empot        2        0        1.0000000000                         8.5572975626                       -51.7579942936
ich-n4lo-cut=1+empot        3        0        0.0000000000                         0.0000000000                         0.0000000000
ich-n4lo-cut=1+empot        3        0        0.1000000000                         0.0000000000                         0.0000000000
ich-n4lo-cut=1+empot        3        0        0.2000000000                         0.0000000000                         0.0000000000
ich-n4lo-cut=1+empot        3        0        0.3000000000                         0.0000000000                         0.0000000000
ich-n4lo-cut=1+empot        3        0        0.4000000000                         0.0000000000                         0.0000000000
ich-n4lo-cut=1+empot        3        0        0.5000000000                         0.0000000000                         0.0000000000
ich-n4lo-cut=1+empot        3        0        0.6000000000                         0.0000000000                         0.0000000000
ich-n4lo-cut=1+empot        3        0        0.7000000000                         0.0000000000                         0.0000000000
ich-n4lo-cut=1+empot        3        0        0.8000000000                         0.0000000000                         0.0000000000
ich-n4lo-cut=1+empot        3        0        0.9000000000                         0.0000000000                         0.0000000000
ich-n4lo-cut=1+empot        3        0        1.0000000000                         0.0000000000                         0.0000000000
ich-n4lo-cut=1+empot        4        0        0.0000000000                         0.0000000000                         0.0000000000
ich-n4lo-cut=1+empot        4        0        0.1000000000                         0.0000000000                         0.0000000000
ich-n4lo-cut=1+empot        4        0        0.2000000000                         0.0000000000                         0.0000000000
ich-n4lo-cut=1+empot        4        0        0.3000000000                         0.0000000000                         0.0000000000
ich-n4lo-cut=1+empot        4        0        0.4000000000                         0.0000000000                         0.0000000000
ich-n4lo-cut=1+empot        4        0        0.5000000000                         0.0000000000                         0.0000000000
ich-n4lo-cut=1+empot        4        0        0.6000000000                         0.0000000000                         0.0000000000
ich-n4lo-cut=1+empot        4        0        0.7000000000                         0.0000000000                         0.0000000000
ich-n4lo-cut=1+empot        4        0        0.8000000000                         0.0000000000                         0.0000000000
ich-n4lo-cut=1+empot        4        0        0.9000000000                         0.0000000000                         0.0000000000
ich-n4lo-cut=1+empot        4        0        1.0000000000                         0.0000000000                         0.0000000000
ich-n4lo-cut=2+empot        0        0        0.0000000000                         6.7026302084                      -248.0609339663
ich-n4lo-cut=2+empot        0        0        0.1000000000                         6.7304922232                      -248.1052441615
ich-n4lo-cut=2+empot        0        0        0.2000000000                         6.8124648756                      -248.2218662992
ich-n4lo-cut=2+empot        0        0        0.3000000000                         6.9438878785                      -248.3637470353
ich-n4lo-cut=2+empot        0        0        0.4000000000                         7.1175567711                      -248.4583330244
ich-n4lo-cut=2+empot        0        0        0.5000000000                         7.3244498259                      -248.4151941248
ich-n4lo-cut=2+empot        0        0        0.6000000000                         7.5545495599                      -248.1347076072
ich-n4lo-cut=2+empot        0        0        0.7000000000                         7.7976339040                      -247.5165147205
ich-n4lo-cut=2+empot        0        0        0.8000000000                         8.0439436345                      -246.4667611882
ich-n4lo-cut=2+empot        0        0        0.9000000000                         8.2846756876                      -244.9035573681
ich-n4lo-cut=2+empot        0        0        1.0000000000                         8.5122921959                      -242.7605015516
ich-n4lo-cut=2+empot        1        0        0.0000000000                         0.0000000000                         0.0000000000
ich-n4lo-cut=2+empot        1        0        0.1000000000                         0.0000000000                         0.0000000000
ich-n4lo-cut=2+empot        1        0        0.2000000000                         0.0000000000                         0.0000000000
ich-n4lo-cut=2+empot        1        0        0.3000000000                         0.0000000000                         0.0000000000
ich-n4lo-cut=2+empot        1        0        0.4000000000                         0.0000000000                         0.0000000000
ich-n4lo-cut=2+empot        1        0        0.5000000000                         0.0000000000                         0.0000000000
ich-n4lo-cut=2+empot        1        0        0.6000000000                         0.0000000000                         0.0000000000
ich-n4lo-cut=2+empot        1        0        0.7000000000                         0.0000000000                         0.0000000000
ich-n4lo-cut=2+empot        1        0        0.8000000000                         0.0000000000                         0.0000000000
ich-n4lo-cut=2+empot        1        0        0.9000000000                         0.0000000000                         0.0000000000
ich-n4lo-cut=2+empot        1        0        1.0000000000                         0.0000000000                         0.0000000000
ich-n4lo-cut=2+empot        2        0        0.0000000000                        -0.0010683966                         0.0041557743
ich-n4lo-cut=2+empot        2        0        0.1000000000                         0.1234672417                        -0.8913726588
ich-n4lo-cut=2+empot        2        0        0.2000000000                         0.4903417203                        -3.5110644518
ich-n4lo-cut=2+empot        2        0        0.3000000000                         1.0801450944                        -7.6620631810
ich-n4lo-cut=2+empot        2        0        0.4000000000                         1.8629825444                       -13.0473824152
ich-n4lo-cut=2+empot        2        0        0.5000000000                         2.8016219601                       -19.2973782603
ich-n4lo-cut=2+empot        2        0        0.6000000000                         3.8550108751                       -26.0051438025
ich-n4lo-cut=2+empot        2        0        0.7000000000                         4.9816080509                       -32.7603483583
ich-n4lo-cut=2+empot        2        0        0.8000000000                         6.1421281082                       -39.1774739380
ich-n4lo-cut=2+empot        2        0        0.9000000000                         7.3014982545                       -44.9163216498
ich-n4lo-cut=2+empot        2        0        1.0000000000                         8.4300075140                       -49.6944339927
ich-n4lo-cut=2+empot        3        0        0.0000000000                         0.0000000000                         0.0000000000
ich-n4lo-cut=2+empot        3        0        0.1000000000                         0.0000000000                         0.0000000000
ich-n4lo-cut=2+empot        3        0        0.2000000000                         0.0000000000                         0.0000000000
ich-n4lo-cut=2+empot        3        0        0.3000000000                         0.0000000000                         0.0000000000
ich-n4lo-cut=2+empot        3        0        0.4000000000                         0.0000000000                         0.0000000000
ich-n4lo-cut=2+empot        3        0        0.5000000000                         0.0000000000                         0.0000000000
ich-n4lo-cut=2+empot        3        0        0.6000000000                         0.0000000000                         0.0000000000
ich-n4lo-cut=2+empot        3        0        0.7000000000                         0.0000000000                         0.0000000000
ich-n4lo-cut=2+empot        3        0        0.8000000000                         0.0000000000                         0.0000000000
ich-n4lo-cut=2+empot        3        0        0.9000000000                         0.0000000000                         0.0000000000
ich-n4lo-cut=2+empot        3        0        1.0000000000                         0.0000000000                         0.0000000000
ich-n4lo-cut=2+empot        4        0        0.0000000000                         0.0000000000                         0.0000000000
ich-n4lo-cut=2+empot        4        0        0.1000000000                         0.0000000000                         0.0000000000
ich-n4lo-cut=2+empot        4        0        0.2000000000                         0.0000000000                         0.0000000000
ich-n4lo-cut=2+empot        4        0        0.3000000000                         0.0000000000                         0.0000000000
ich-n4lo-cut=2+empot        4        0        0.4000000000                         0.0000000000                         0.0000000000
ich-n4lo-cut=2+empot        4        0        0.5000000000                         0.0000000000                         0.0000000000
ich-n4lo-cut=2+empot        4        0        0.6000000000                         0.0000000000                         0.0000000000
ich-n4lo-cut=2+empot        4        0        0.7000000000                         0.0000000000                         0.0000000000
ich-n4lo-cut=2+empot        4        0        0.8000000000                         0.0000000000                         0.0000000000
ich-n4lo-cut=2+empot        4        0        0.9000000000                         0.0000000000                         0.0000000000
ich-n4lo-cut=2+empot        4        0        1.0000000000                         0.0000000000                         0.0000000000
ich-n4lo-cut=3+empot        0        0        0.0000000000                         7.0250407008                      -261.5657827547
ich-n4lo-cut=3+empot        0        0        0.1000000000                         7.0521601022                      -261.5953563481
ich-n4lo-cut=3+empot        0        0        0.2000000000                         7.1319161422                      -261.6680291062
ich-n4lo-cut=3+empot        0        0        0.3000000000                         7.2596816168                      -261.7375184728
ich-n4lo-cut=3+empot        0        0        0.4000000000                         7.4283053008                      -261.7325219872
ich-n4lo-cut=3+empot        0        0        0.5000000000                         7.6288363078                      -261.5642937159
ich-n4lo-cut=3+empot        0        0        0.6000000000                         7.8513425410                      -261.1352696570
ich-n4lo-cut=3+empot        0        0        0.7000000000                         8.0856986079                      -260.3474582118
ich-n4lo-cut=3+empot        0        0        0.8000000000                         8.3222500416                      -259.1096116048
ich-n4lo-cut=3+empot        0        0        0.9000000000                         8.5523036138                      -257.3426175400
ich-n4lo-cut=3+empot        0        0        1.0000000000                         8.7684336696                      -254.9829573265
ich-n4lo-cut=3+empot        1        0        0.0000000000                         0.0000000000                         0.0000000000
ich-n4lo-cut=3+empot        1        0        0.1000000000                         0.0000000000                         0.0000000000
ich-n4lo-cut=3+empot        1        0        0.2000000000                         0.0000000000                         0.0000000000
ich-n4lo-cut=3+empot        1        0        0.3000000000                         0.0000000000                         0.0000000000
ich-n4lo-cut=3+empot        1        0        0.4000000000                         0.0000000000                         0.0000000000
ich-n4lo-cut=3+empot        1        0        0.5000000000                         0.0000000000                         0.0000000000
ich-n4lo-cut=3+empot        1        0        0.6000000000                         0.0000000000                         0.0000000000
ich-n4lo-cut=3+empot        1        0        0.7000000000                         0.0000000000                         0.0000000000
ich-n4lo-cut=3+empot        1        0        0.8000000000                         0.0000000000                         0.0000000000
ich-n4lo-cut=3+empot        1        0        0.9000000000                         0.0000000000                         0.0000000000
ich-n4lo-cut=3+empot        1        0        1.0000000000                         0.0000000000                         0.0000000000
ich-n4lo-cut=3+empot        2        0        0.0000000000                        -0.0007334801                         0.0027996695
ich-n4lo-cut=3+empot        2        0        0.1000000000                         0.1218316959                        -0.8659018283
ich-n4lo-cut=3+empot        2        0        0.2000000000                         0.4828395632                        -3.4058970464
ich-n4lo-cut=3+empot        2        0        0.3000000000                         1.0630110494                        -7.4266367321
ich-n4lo-cut=3+empot        2        0        0.4000000000                         1.8326586598                       -12.6348353138
ich-n4lo-cut=3+empot        2        0        0.5000000000                         2.7548200792                       -18.6657498503
ich-n4lo-cut=3+empot        2        0        0.6000000000                         3.7887591030                       -25.1183418368
ich-n4lo-cut=3+empot        2        0        0.7000000000                         4.8932812737                       -31.5888693617
ich-n4lo-cut=3+empot        2        0        0.8000000000                         6.0294640296                       -37.6988815677
ich-n4lo-cut=3+empot        2        0        0.9000000000                         7.1626011189                       -43.1155013876
ich-n4lo-cut=3+empot        2        0        1.0000000000                         8.2633418687                       -47.5636503474
ich-n4lo-cut=3+empot        3        0        0.0000000000                         0.0000000000                         0.0000000000
ich-n4lo-cut=3+empot        3        0        0.1000000000                         0.0000000000                         0.0000000000
ich-n4lo-cut=3+empot        3        0        0.2000000000                         0.0000000000                         0.0000000000
ich-n4lo-cut=3+empot        3        0        0.3000000000                         0.0000000000                         0.0000000000
ich-n4lo-cut=3+empot        3        0        0.4000000000                         0.0000000000                         0.0000000000
ich-n4lo-cut=3+empot        3        0        0.5000000000                         0.0000000000                         0.0000000000
ich-n4lo-cut=3+empot        3        0        0.6000000000                         0.0000000000                         0.0000000000
ich-n4lo-cut=3+empot        3        0        0.7000000000                         0.0000000000                         0.0000000000
ich-n4lo-cut=3+empot        3        0        0.8000000000                         0.0000000000                         0.0000000000
ich-n4lo-cut=3+empot        3        0        0.9000000000                         0.0000000000                         0.0000000000
ich-n4lo-cut=3+empot        3        0        1.0000000000                         0.0000000000                         0.0000000000
ich-n4lo-cut=3+empot        4        0        0.0000000000                         0.0000000000                         0.0000000000
ich-n4lo-cut=3+empot        4        0        0.1000000000                         0.0000000000                         0.0000000000
ich-n4lo-cut=3+empot        4        0        0.2000000000                         0.0000000000                         0.0000000000
ich-n4lo-cut=3+empot        4        0        0.3000000000                         0.0000000000                         0.0000000000
ich-n4lo-cut=3+empot        4        0        0.4000000000                         0.0000000000                         0.0000000000
ich-n4lo-cut=3+empot        4        0        0.5000000000                         0.0000000000                         0.0000000000
ich-n4lo-cut=3+empot        4        0        0.6000000000                         0.0000000000                         0.0000000000
ich-n4lo-cut=3+empot        4        0        0.7000000000                         0.0000000000                         0.0000000000
ich-n4lo-cut=3+empot        4        0        0.8000000000                         0.0000000000                         0.0000000000
ich-n4lo-cut=3+empot        4        0        0.9000000000                         0.0000000000                         0.0000000000
ich-n4lo-cut=3+empot        4        0        1.0000000000                         0.0000000000                         0.0000000000
ich-n4lo-cut=4+empot        0        0        0.0000000000                         7.4149694327                      -274.6081888504
ich-n4lo-cut=4+empot        0        0        0.1000000000                         7.4412453891                      -274.6223505507
ich-n4lo-cut=4+empot        0        0        0.2000000000                         7.5184837357                      -274.6490696778
ich-n4lo-cut=4+empot        0        0        0.3000000000                         7.6420945573                      -274.6428984362
ich-n4lo-cut=4+empot        0        0        0.4000000000                         7.8049867411                      -274.5338888999
ich-n4lo-cut=4+empot        0        0        0.5000000000                         7.9982895748                      -274.2351183036
ich-n4lo-cut=4+empot        0        0        0.6000000000                         8.2121678200                      -273.6512498234
ich-n4lo-cut=4+empot        0        0        0.7000000000                         8.4366059679                      -272.6868501331
ich-n4lo-cut=4+empot        0        0        0.8000000000                         8.6620688034                      -271.2534845343
ich-n4lo-cut=4+empot        0        0        0.9000000000                         8.8799882741                      -269.2750331354
ich-n4lo-cut=4+empot        0        0        1.0000000000                         9.0830667349                      -266.6910775732
